7.140000E+02	6.367778E+02	5.595556E+02	4.823333E+02	4.051111E+02	3.278889E+02	2.506667E+02	1.734444E+02	9.622222E+01	1.900000E+01
1.410000E+02	1.260000E+02	1.110000E+02	9.600000E+01	8.100000E+01	6.600000E+01	5.100000E+01	3.600000E+01	2.100000E+01	6.000000E+00
7.590000E+02	6.748889E+02	5.907778E+02	5.066667E+02	4.225556E+02	3.384444E+02	2.543333E+02	1.702222E+02	8.611111E+01	2.000000E+00
7.590000E+02	6.755556E+02	5.921111E+02	5.086667E+02	4.252222E+02	3.417778E+02	2.583333E+02	1.748889E+02	9.144444E+01	8.000000E+00
3.230000E+02	2.885556E+02	2.541111E+02	2.196667E+02	1.852222E+02	1.507778E+02	1.163333E+02	8.188889E+01	4.744444E+01	1.300000E+01
1.790000E+02	1.606667E+02	1.423333E+02	1.240000E+02	1.056667E+02	8.733333E+01	6.900000E+01	5.066667E+01	3.233333E+01	1.400000E+01
7.590000E+02	6.758889E+02	5.927778E+02	5.096667E+02	4.265556E+02	3.434444E+02	2.603333E+02	1.772222E+02	9.411111E+01	1.100000E+01
2.840000E+02	2.557778E+02	2.275556E+02	1.993333E+02	1.711111E+02	1.428889E+02	1.146667E+02	8.644444E+01	5.822222E+01	3.000000E+01
7.590000E+02	6.756667E+02	5.923333E+02	5.090000E+02	4.256667E+02	3.423333E+02	2.590000E+02	1.756667E+02	9.233333E+01	9.000000E+00
7.590000E+02	6.752222E+02	5.914444E+02	5.076667E+02	4.238889E+02	3.401111E+02	2.563333E+02	1.725556E+02	8.877778E+01	5.000000E+00
6.300000E+01	5.666667E+01	5.033333E+01	4.400000E+01	3.766667E+01	3.133333E+01	2.500000E+01	1.866667E+01	1.233333E+01	6.000000E+00
7.590000E+02	6.754444E+02	5.918889E+02	5.083333E+02	4.247778E+02	3.412222E+02	2.576667E+02	1.741111E+02	9.055556E+01	7.000000E+00
7.320000E+02	6.514444E+02	5.708889E+02	4.903333E+02	4.097778E+02	3.292222E+02	2.486667E+02	1.681111E+02	8.755556E+01	7.000000E+00
7.590000E+02	6.757778E+02	5.925556E+02	5.093333E+02	4.261111E+02	3.428889E+02	2.596667E+02	1.764444E+02	9.322222E+01	1.000000E+01
7.590000E+02	6.763333E+02	5.936667E+02	5.110000E+02	4.283333E+02	3.456667E+02	2.630000E+02	1.803333E+02	9.766667E+01	1.500000E+01
7.590000E+02	6.756667E+02	5.923333E+02	5.090000E+02	4.256667E+02	3.423333E+02	2.590000E+02	1.756667E+02	9.233333E+01	9.000000E+00
7.590000E+02	6.757778E+02	5.925556E+02	5.093333E+02	4.261111E+02	3.428889E+02	2.596667E+02	1.764444E+02	9.322222E+01	1.000000E+01
7.590000E+02	6.751111E+02	5.912222E+02	5.073333E+02	4.234444E+02	3.395556E+02	2.556667E+02	1.717778E+02	8.788889E+01	4.000000E+00
7.590000E+02	6.758889E+02	5.927778E+02	5.096667E+02	4.265556E+02	3.434444E+02	2.603333E+02	1.772222E+02	9.411111E+01	1.100000E+01
4.900000E+01	4.466667E+01	4.033333E+01	3.600000E+01	3.166667E+01	2.733333E+01	2.300000E+01	1.866667E+01	1.433333E+01	1.000000E+01
