2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.277340E+04	1.898646E+04	1.519952E+04	1.141258E+04	7.625639E+03	3.838699E+03	5.175838E+01	5.175838E+01	5.175838E+01	5.175838E+01
2.303303E+04	1.920111E+04	1.536920E+04	1.153728E+04	7.705362E+03	3.873445E+03	4.152795E+01	4.152795E+01	4.152795E+01	4.152795E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.007156E+04	1.606582E+04	1.206008E+04	8.054333E+03	4.048592E+03	4.285017E+01	4.285017E+01	4.285017E+01	4.285017E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
2.407730E+04	2.006685E+04	1.605640E+04	1.204595E+04	8.035507E+03	4.025058E+03	1.460981E+01	1.460981E+01	1.460981E+01	1.460981E+01
