7.218312E+02	8.042154E+01	6.527702E+01	5.013250E+01	3.498799E+01	1.984347E+01	4.698949E+00	4.698949E+00	4.663989E+00	4.663989E+00
3.381182E+03	1.751277E+02	1.432068E+02	1.112859E+02	7.936497E+01	4.744404E+01	1.552312E+01	1.552312E+01	1.552312E+01	1.552312E+01
3.297201E+03	1.250362E+02	1.029098E+02	8.078336E+01	5.865694E+01	3.653051E+01	1.440409E+01	1.440409E+01	1.440409E+01	1.440409E+01
3.381182E+03	1.526895E+02	1.253239E+02	9.795817E+01	7.059249E+01	4.322680E+01	1.586112E+01	1.586112E+01	1.586112E+01	1.586112E+01
3.381182E+03	3.381182E+03	2.708194E+03	2.035207E+03	1.362220E+03	6.892328E+02	1.624559E+01	1.624559E+01	1.624559E+01	1.624559E+01
2.352239E+02	1.170757E+02	1.074474E+02	9.781913E+01	8.819084E+01	7.856254E+01	6.893425E+01	6.893425E+01	6.893425E+01	6.893425E+01
1.042526E+03	1.216405E+02	1.003598E+02	7.907915E+01	5.779845E+01	3.651775E+01	1.523706E+01	1.523706E+01	1.523706E+01	1.523706E+01
1.683552E+03	1.005841E+02	8.342829E+01	6.627252E+01	4.911675E+01	3.196097E+01	1.480520E+01	1.480520E+01	1.480520E+01	1.480520E+01
3.381182E+03	3.381182E+03	2.708194E+03	2.035207E+03	1.362220E+03	6.892328E+02	1.624559E+01	1.624559E+01	1.624559E+01	1.624559E+01
3.381182E+03	3.381182E+03	2.708194E+03	2.035207E+03	1.362220E+03	6.892328E+02	1.624559E+01	1.624559E+01	1.624559E+01	1.624559E+01
5.948764E+02	1.128255E+02	9.080149E+01	6.877748E+01	4.675346E+01	2.472944E+01	2.705425E+00	2.705425E+00	2.705425E+00	2.705425E+00
6.188388E+02	1.304250E+02	1.178330E+02	1.052410E+02	9.264899E+01	8.005699E+01	6.746498E+01	6.746498E+01	6.746498E+01	6.746498E+01
3.381182E+03	1.076782E+02	8.773015E+01	6.778209E+01	4.783402E+01	2.788596E+01	7.937898E+00	4.704278E+00	4.704278E+00	4.704278E+00
3.381182E+03	1.250136E+02	1.016876E+02	7.836164E+01	5.503565E+01	3.170966E+01	8.383667E+00	8.383667E+00	8.383667E+00	8.383667E+00
3.381182E+03	3.381182E+03	2.708194E+03	2.035207E+03	1.362220E+03	6.892328E+02	1.624559E+01	1.624559E+01	1.624559E+01	1.620823E+01
2.646782E+02	9.180000E+01	7.350218E+01	5.520435E+01	3.690653E+01	1.860870E+01	3.108811E-01	3.108811E-01	3.108811E-01	3.108811E-01
3.372803E+03	1.220000E+02	1.007819E+02	7.956389E+01	5.834583E+01	3.712777E+01	1.590972E+01	1.590972E+01	1.590972E+01	1.590972E+01
3.381182E+03	7.390000E+02	6.048625E+02	4.707250E+02	3.365875E+02	2.024500E+02	6.831254E+01	6.831254E+01	6.831254E+01	6.831254E+01
3.381182E+03	3.380000E+03	2.707249E+03	2.034498E+03	1.361747E+03	6.889965E+02	1.624559E+01	1.624559E+01	1.624559E+01	1.624559E+01
3.381182E+03	7.200000E+02	5.794942E+02	4.389885E+02	2.984827E+02	1.579770E+02	1.747125E+01	1.747125E+01	1.747125E+01	1.747125E+01
3.381182E+03	3.380000E+02	2.724022E+02	2.068043E+02	1.412065E+02	7.560862E+01	1.001077E+01	1.001077E+01	1.001077E+01	1.001077E+01
