3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	1.963877E+01	3.927753E+01	5.891630E+01	7.855507E+01	9.819383E+01	9.819383E+01	9.819383E+01	9.819383E+01
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
2.931995E+02	0.000000E+00	2.448765E+01	4.897529E+01	7.346294E+01	9.795058E+01	1.224382E+02	1.224382E+02	1.224382E+02	1.224382E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
3.019526E+02	0.000000E+00	1.579392E+01	3.158784E+01	4.738176E+01	6.317568E+01	7.896960E+01	7.896960E+01	7.896960E+01	7.896960E+01
3.245107E+02	0.000000E+00	2.061381E+01	4.122761E+01	6.184142E+01	8.245523E+01	1.030690E+02	1.030690E+02	1.030690E+02	1.030690E+02
