7.457678E+00	3.430000E-02	2.744000E-02	2.058000E-02	1.372000E-02	6.860000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.070325E+01	1.530000E-02	1.224000E-02	9.180000E-03	6.120000E-03	3.060000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.360338E+01	1.530000E-02	1.224000E-02	9.180000E-03	6.120000E-03	3.060000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.696301E+00	1.980000E-02	1.584000E-02	1.188000E-02	7.920000E-03	3.960000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.537085E+01	6.750000E-02	5.400000E-02	4.050000E-02	2.700000E-02	1.350000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.621707E+00	1.190000E-01	9.520000E-02	7.140000E-02	4.760000E-02	2.380000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.788767E+01	4.290000E-02	3.432000E-02	2.574000E-02	1.716000E-02	8.580000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.019856E+01	1.890000E-02	1.512000E-02	1.134000E-02	7.560000E-03	3.780000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.159905E+01	8.800000E-02	7.040000E-02	5.280000E-02	3.520000E-02	1.760000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.206387E+01	6.380000E-02	5.104000E-02	3.828000E-02	2.552000E-02	1.276000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.883670E+01	5.400000E-02	4.320000E-02	3.240000E-02	2.160000E-02	1.080000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.234688E+00	2.030000E-02	1.624000E-02	1.218000E-02	8.120000E-03	4.060000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.681207E+01	3.110000E-02	2.488000E-02	1.866000E-02	1.244000E-02	6.220000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.180834E+01	5.230000E-02	4.184000E-02	3.138000E-02	2.092000E-02	1.046000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.298116E+00	2.410000E-02	1.928000E-02	1.446000E-02	9.640000E-03	4.820000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.053311E+01	7.270000E-02	5.816000E-02	4.362000E-02	2.908000E-02	1.454000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.357775E+01	2.300000E-02	1.840000E-02	1.380000E-02	9.200000E-03	4.600000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.840706E+00	1.890000E-02	1.512000E-02	1.134000E-02	7.560000E-03	3.780000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.531159E+01	3.480000E-02	2.784000E-02	2.088000E-02	1.392000E-02	6.960000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.362639E+01	2.600000E-03	2.080000E-03	1.560000E-03	1.040000E-03	5.200000E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
