GCO_7_20.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         2.5015e+003 	1.1599e+003 	4.1389e+002 	1.8323e+002 	1.4960e+002 	6.6421e+001 	6.6421e+001 	6.6421e+001 	5.7909e+001 	4.9111e+001 	
 Run  2         5.6079e+003 	8.9127e+002 	8.5306e+002 	4.7509e+002 	2.5396e+002 	1.5874e+002 	1.1905e+002 	9.2691e+001 	7.9735e+001 	7.6054e+001 	
 Run  3         5.2530e+003 	1.2254e+003 	8.1957e+002 	5.4359e+002 	2.8745e+002 	2.5294e+002 	1.5095e+002 	1.0713e+002 	9.2900e+001 	8.2495e+001 	
 Run  4         2.6016e+003 	1.3354e+003 	6.4691e+002 	3.8542e+002 	2.7183e+002 	1.8776e+002 	1.6014e+002 	1.2171e+002 	1.0566e+002 	9.7538e+001 	
 Run  5         3.5910e+003 	7.1287e+002 	6.1602e+002 	3.6974e+002 	2.4274e+002 	1.8824e+002 	1.2377e+002 	1.1092e+002 	1.0448e+002 	9.8026e+001 	
 Run  6         3.9133e+003 	1.1090e+003 	6.4900e+002 	4.5273e+002 	2.9814e+002 	2.3079e+002 	1.5900e+002 	1.1828e+002 	1.1207e+002 	1.0524e+002 	
 Run  7         2.9101e+003 	1.6588e+003 	7.3346e+002 	3.5694e+002 	2.7292e+002 	1.5951e+002 	1.5526e+002 	1.1968e+002 	1.1508e+002 	1.0550e+002 	
 Run  8         3.3385e+003 	1.8341e+003 	6.6752e+002 	5.1265e+002 	3.5218e+002 	2.2007e+002 	1.4425e+002 	1.2282e+002 	1.1338e+002 	1.0744e+002 	
 Run  9         4.9092e+003 	1.2544e+003 	6.6364e+002 	3.6536e+002 	2.2679e+002 	1.6683e+002 	1.3993e+002 	1.2573e+002 	1.1148e+002 	1.0794e+002 	
 Run 10         4.4789e+003 	1.0075e+003 	5.2162e+002 	3.4841e+002 	2.7461e+002 	1.8179e+002 	1.5027e+002 	1.2271e+002 	1.1597e+002 	1.0814e+002 	
 Run 11         7.8944e+003 	1.5680e+003 	1.1275e+003 	5.1610e+002 	2.3757e+002 	2.3757e+002 	1.6001e+002 	1.2329e+002 	1.0844e+002 	1.0844e+002 	
 Run 12         6.6515e+003 	2.7283e+003 	9.0540e+002 	4.6706e+002 	3.5348e+002 	1.7361e+002 	1.7361e+002 	1.3797e+002 	1.1558e+002 	1.1216e+002 	
 Run 13         3.8689e+003 	9.7764e+002 	6.0989e+002 	3.7435e+002 	2.5212e+002 	2.2034e+002 	1.4967e+002 	1.1898e+002 	1.1898e+002 	1.1387e+002 	
 Run 14         3.0033e+003 	1.5814e+003 	6.8668e+002 	3.9662e+002 	2.9591e+002 	1.9255e+002 	1.5104e+002 	1.4476e+002 	1.2316e+002 	1.1663e+002 	
 Run 15         3.3694e+003 	1.1985e+003 	4.9853e+002 	3.3851e+002 	2.5824e+002 	1.9859e+002 	1.6100e+002 	1.3793e+002 	1.2548e+002 	1.1856e+002 	
 Run 16         3.4912e+003 	8.4475e+002 	5.3865e+002 	3.2640e+002 	2.3236e+002 	1.7516e+002 	1.4162e+002 	1.3157e+002 	1.2206e+002 	1.2090e+002 	
 Run 17         1.8388e+003 	1.7279e+003 	6.1380e+002 	3.1577e+002 	2.6717e+002 	2.0787e+002 	1.9773e+002 	1.4403e+002 	1.4058e+002 	1.3339e+002 	
 Run 18         4.6241e+003 	1.0934e+003 	8.4587e+002 	5.9751e+002 	2.3409e+002 	2.1611e+002 	1.8910e+002 	1.5685e+002 	1.4400e+002 	1.3542e+002 	
 Run 19         5.9620e+003 	1.6584e+003 	7.1756e+002 	6.4744e+002 	3.6417e+002 	2.3775e+002 	1.7931e+002 	1.4860e+002 	1.4055e+002 	1.3936e+002 	
 Run 20         6.1047e+003 	2.1410e+003 	9.2882e+002 	5.1577e+002 	4.1652e+002 	2.8935e+002 	2.1910e+002 	1.9126e+002 	1.5998e+002 	1.5687e+002 	
