GCO_8_10.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         1.2609e+002 	1.1534e+002 	1.1338e+002 	8.0501e+001 	7.2265e+001 	5.1071e+001 	4.7912e+001 	4.7912e+001 	4.2216e+001 	2.2989e+001 	
 Run  2         1.1823e+002 	1.1022e+002 	7.7609e+001 	7.6957e+001 	7.6957e+001 	7.6957e+001 	6.6448e+001 	6.6448e+001 	2.8449e+001 	2.8449e+001 	
 Run  3         1.3491e+002 	1.2153e+002 	1.0755e+002 	6.7213e+001 	6.7213e+001 	6.5459e+001 	6.5459e+001 	3.2514e+001 	3.2514e+001 	3.2514e+001 	
 Run  4         1.6111e+002 	1.0018e+002 	8.7935e+001 	8.2576e+001 	8.2576e+001 	5.2833e+001 	4.0676e+001 	4.0676e+001 	4.0676e+001 	4.0676e+001 	
 Run  5         1.4114e+002 	8.9712e+001 	8.9712e+001 	8.9712e+001 	6.4837e+001 	5.5538e+001 	5.5538e+001 	4.4041e+001 	4.0791e+001 	4.0791e+001 	
 Run  6         1.9342e+002 	1.1234e+002 	1.0245e+002 	9.2424e+001 	7.0482e+001 	7.0482e+001 	6.3020e+001 	4.2833e+001 	4.2833e+001 	4.2833e+001 	
 Run  7         1.5943e+002 	1.0396e+002 	8.2777e+001 	7.7173e+001 	6.9236e+001 	6.9236e+001 	6.9236e+001 	6.8486e+001 	4.6069e+001 	4.6069e+001 	
 Run  8         1.1943e+002 	1.1774e+002 	9.0252e+001 	5.9827e+001 	5.9827e+001 	5.9827e+001 	5.9827e+001 	5.9827e+001 	4.6554e+001 	4.6554e+001 	
 Run  9         1.7637e+002 	1.0975e+002 	1.0058e+002 	4.6980e+001 	4.6980e+001 	4.6980e+001 	4.6980e+001 	4.6980e+001 	4.6980e+001 	4.6980e+001 	
 Run 10         1.7476e+002 	1.2262e+002 	1.1305e+002 	8.6850e+001 	8.2350e+001 	8.2350e+001 	5.5632e+001 	4.7036e+001 	4.7036e+001 	4.7036e+001 	
 Run 11         1.8453e+002 	1.0123e+002 	9.4625e+001 	7.6522e+001 	7.6522e+001 	6.2620e+001 	5.8932e+001 	5.8932e+001 	5.8932e+001 	4.7905e+001 	
 Run 12         1.1926e+002 	1.0892e+002 	1.0238e+002 	7.5378e+001 	5.8715e+001 	5.8715e+001 	5.8715e+001 	5.8715e+001 	4.9746e+001 	4.9746e+001 	
 Run 13         1.8518e+002 	9.7108e+001 	9.1067e+001 	8.2295e+001 	8.2295e+001 	6.6842e+001 	6.5886e+001 	5.0387e+001 	5.0387e+001 	5.0387e+001 	
 Run 14         1.2722e+002 	1.0861e+002 	7.4133e+001 	7.4133e+001 	7.4133e+001 	7.1723e+001 	6.7877e+001 	6.7877e+001 	5.1225e+001 	5.1225e+001 	
 Run 15         1.3074e+002 	1.1990e+002 	9.6107e+001 	9.6107e+001 	6.2601e+001 	6.2601e+001 	6.2601e+001 	6.2601e+001 	6.2601e+001 	5.1440e+001 	
 Run 16         1.2514e+002 	1.1263e+002 	9.2791e+001 	9.2791e+001 	8.4430e+001 	8.4430e+001 	5.3369e+001 	5.3369e+001 	5.3369e+001 	5.3369e+001 	
 Run 17         1.2194e+002 	8.9686e+001 	7.0944e+001 	7.0944e+001 	7.0944e+001 	6.6437e+001 	6.6437e+001 	6.6437e+001 	5.4209e+001 	5.4209e+001 	
 Run 18         1.4899e+002 	1.0246e+002 	1.0191e+002 	7.9674e+001 	7.9674e+001 	7.8058e+001 	7.8058e+001 	6.8069e+001 	5.6069e+001 	5.6069e+001 	
 Run 19         1.9189e+002 	1.1761e+002 	8.5755e+001 	6.1390e+001 	6.1390e+001 	6.1390e+001 	6.1390e+001 	6.1390e+001 	5.9936e+001 	5.8893e+001 	
 Run 20         1.2956e+002 	9.3114e+001 	8.2529e+001 	8.2529e+001 	7.9901e+001 	6.1675e+001 	6.1675e+001 	6.1675e+001 	6.1675e+001 	6.1675e+001 	
