GCO_6_10.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         2.3959e+002 	5.5718e+001 	2.9596e+001 	2.0488e+001 	9.8126e+000 	5.9962e+000 	4.0337e+000 	1.8437e+000 	1.7532e+000 	1.2409e+000 	
 Run  2         1.9193e+002 	4.0805e+001 	2.0957e+001 	1.5805e+001 	5.6412e+000 	5.2212e+000 	3.1731e+000 	3.0822e+000 	2.1549e+000 	1.5788e+000 	
 Run  3         2.1527e+002 	5.8390e+001 	1.1427e+001 	1.1427e+001 	1.1427e+001 	5.7000e+000 	3.6244e+000 	3.5816e+000 	2.0524e+000 	1.6431e+000 	
 Run  4         1.9237e+002 	5.5470e+001 	2.5445e+001 	2.5445e+001 	1.7113e+001 	1.1684e+001 	4.8282e+000 	4.0096e+000 	2.5165e+000 	1.6832e+000 	
 Run  5         1.1818e+002 	7.4658e+001 	1.3175e+001 	1.3175e+001 	7.8779e+000 	4.9263e+000 	3.0264e+000 	2.3137e+000 	1.6897e+000 	1.6897e+000 	
 Run  6         1.7566e+002 	4.6852e+001 	2.3696e+001 	1.8972e+001 	1.3282e+001 	7.6559e+000 	5.6372e+000 	2.8168e+000 	2.3935e+000 	1.7891e+000 	
 Run  7         1.8405e+002 	7.8530e+001 	4.5853e+001 	2.9648e+001 	1.2581e+001 	7.7104e+000 	4.2333e+000 	2.9003e+000 	2.5514e+000 	1.8243e+000 	
 Run  8         1.8212e+002 	3.5184e+001 	1.6387e+001 	1.1173e+001 	1.1173e+001 	6.1518e+000 	3.9844e+000 	2.8701e+000 	2.1496e+000 	1.8335e+000 	
 Run  9         1.5975e+002 	3.9870e+001 	3.5749e+001 	2.5629e+001 	8.8217e+000 	7.4670e+000 	3.1751e+000 	3.1751e+000 	1.8445e+000 	1.8445e+000 	
 Run 10         1.5535e+002 	6.7101e+001 	1.9645e+001 	1.7697e+001 	8.3347e+000 	7.0469e+000 	3.5283e+000 	3.5283e+000 	2.4488e+000 	1.8769e+000 	
 Run 11         2.0061e+002 	4.7852e+001 	1.8857e+001 	1.8857e+001 	1.3443e+001 	9.5839e+000 	5.0236e+000 	3.5138e+000 	3.2668e+000 	1.8906e+000 	
 Run 12         1.8983e+002 	7.0056e+001 	4.4621e+001 	2.0799e+001 	1.5124e+001 	6.7793e+000 	5.6886e+000 	2.3060e+000 	2.3060e+000 	1.9223e+000 	
 Run 13         1.4546e+002 	3.5109e+001 	1.7077e+001 	1.4401e+001 	1.4401e+001 	1.1684e+001 	5.9048e+000 	4.4208e+000 	2.3619e+000 	1.9484e+000 	
 Run 14         1.1242e+002 	6.3147e+001 	2.3618e+001 	1.6418e+001 	1.2358e+001 	4.9635e+000 	3.2419e+000 	2.7159e+000 	2.0060e+000 	1.9533e+000 	
 Run 15         2.4299e+002 	8.2955e+001 	4.2415e+001 	1.9481e+001 	1.9187e+001 	9.1707e+000 	7.8103e+000 	2.9272e+000 	2.8509e+000 	2.2067e+000 	
 Run 16         1.2832e+002 	5.1655e+001 	3.7308e+001 	1.7352e+001 	1.4857e+001 	9.5416e+000 	7.7080e+000 	4.4960e+000 	3.2765e+000 	2.4026e+000 	
 Run 17         1.6129e+002 	7.1396e+001 	4.6806e+001 	2.6029e+001 	1.8534e+001 	9.5648e+000 	5.4156e+000 	2.4439e+000 	2.4439e+000 	2.4439e+000 	
 Run 18         1.6616e+002 	7.8695e+001 	3.8164e+001 	2.7659e+001 	1.1675e+001 	8.2270e+000 	5.7541e+000 	4.1004e+000 	2.7908e+000 	2.5618e+000 	
 Run 19         1.8036e+002 	4.0261e+001 	3.8828e+001 	1.5984e+001 	1.1328e+001 	1.1328e+001 	4.3043e+000 	3.0417e+000 	2.7949e+000 	2.6349e+000 	
 Run 20         1.9044e+002 	7.7350e+001 	3.7835e+001 	3.0201e+001 	2.3083e+001 	1.2506e+001 	8.1321e+000 	5.4403e+000 	3.2933e+000 	2.8864e+000 	
