GCO_7_30.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         1.0487e+004 	4.3435e+003 	2.4534e+003 	9.4489e+002 	6.6816e+002 	3.8303e+002 	2.4960e+002 	2.1225e+002 	1.8633e+002 	1.7427e+002 	
 Run  2         5.4920e+003 	2.3528e+003 	2.0865e+003 	1.0126e+003 	5.9693e+002 	3.3563e+002 	3.0598e+002 	2.2517e+002 	1.8186e+002 	1.7496e+002 	
 Run  3         1.2276e+004 	4.8852e+003 	2.3784e+003 	1.3294e+003 	7.7715e+002 	4.0897e+002 	2.7829e+002 	2.1224e+002 	1.9582e+002 	1.8809e+002 	
 Run  4         3.2060e+003 	2.1699e+003 	1.2470e+003 	7.1867e+002 	4.5527e+002 	3.6924e+002 	2.7920e+002 	2.1959e+002 	2.0391e+002 	1.9345e+002 	
 Run  5         1.4139e+004 	4.7690e+003 	2.0577e+003 	1.3512e+003 	1.0333e+003 	5.6758e+002 	3.6435e+002 	2.3560e+002 	2.1798e+002 	1.9899e+002 	
 Run  6         1.0502e+004 	2.9809e+003 	1.8789e+003 	1.0530e+003 	7.1774e+002 	4.8800e+002 	3.2121e+002 	2.4853e+002 	2.1580e+002 	2.0820e+002 	
 Run  7         1.0428e+004 	2.5957e+003 	2.2325e+003 	1.3064e+003 	4.7212e+002 	4.7212e+002 	3.3467e+002 	2.8309e+002 	2.3358e+002 	2.1799e+002 	
 Run  8         1.1600e+004 	4.2166e+003 	1.8927e+003 	1.1015e+003 	6.0505e+002 	4.2177e+002 	3.0514e+002 	2.5555e+002 	2.2910e+002 	2.2286e+002 	
 Run  9         1.0306e+004 	2.4195e+003 	1.4530e+003 	1.0318e+003 	4.4379e+002 	4.3582e+002 	2.8429e+002 	2.5228e+002 	2.3228e+002 	2.2574e+002 	
 Run 10         1.0313e+004 	5.7160e+003 	2.7134e+003 	1.9330e+003 	8.1166e+002 	5.9523e+002 	3.6704e+002 	3.0753e+002 	2.5458e+002 	2.4254e+002 	
 Run 11         1.1174e+004 	6.4890e+003 	2.5873e+003 	1.6553e+003 	9.1220e+002 	5.9274e+002 	4.4191e+002 	3.3932e+002 	2.7056e+002 	2.4427e+002 	
 Run 12         9.8548e+003 	4.9596e+003 	3.1031e+003 	1.2496e+003 	8.8638e+002 	6.3093e+002 	3.4047e+002 	3.0337e+002 	2.5663e+002 	2.4471e+002 	
 Run 13         1.2318e+004 	5.7718e+003 	2.6159e+003 	1.1540e+003 	7.7813e+002 	5.3438e+002 	3.8400e+002 	3.0889e+002 	2.5726e+002 	2.4706e+002 	
 Run 14         9.0053e+003 	3.6045e+003 	1.4791e+003 	9.5751e+002 	7.2673e+002 	4.4786e+002 	3.8178e+002 	2.9173e+002 	2.6502e+002 	2.5189e+002 	
 Run 15         8.3490e+003 	3.3595e+003 	1.9404e+003 	8.8226e+002 	7.2263e+002 	4.7783e+002 	3.7789e+002 	2.9622e+002 	2.6792e+002 	2.5556e+002 	
 Run 16         5.0729e+003 	3.4007e+003 	2.0514e+003 	1.2069e+003 	5.9948e+002 	4.5745e+002 	3.5639e+002 	2.9136e+002 	2.7723e+002 	2.6685e+002 	
 Run 17         1.1287e+004 	7.0755e+003 	3.4759e+003 	1.9541e+003 	1.1966e+003 	7.4107e+002 	3.9104e+002 	3.2518e+002 	2.9628e+002 	2.7719e+002 	
 Run 18         1.0887e+004 	3.3509e+003 	2.3293e+003 	1.1891e+003 	8.6192e+002 	5.9215e+002 	3.7955e+002 	3.3243e+002 	2.9642e+002 	2.8610e+002 	
 Run 19         1.5343e+004 	6.6755e+003 	3.7231e+003 	2.6882e+003 	1.6461e+003 	9.0113e+002 	5.4826e+002 	3.9387e+002 	3.2579e+002 	3.0920e+002 	
 Run 20         8.1505e+003 	3.6556e+003 	1.9671e+003 	1.2894e+003 	8.4553e+002 	5.5249e+002 	4.6667e+002 	3.5470e+002 	3.3214e+002 	3.1886e+002 	
