GCO_4_30.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         1.7610e+003 	8.9600e+002 	4.8300e+002 	2.4800e+002 	1.6600e+002 	7.1000e+001 	3.6000e+001 	1.0000e+001 	5.0000e+000 	2.0000e+000 	
 Run  2         1.4730e+003 	6.1900e+002 	3.7600e+002 	2.0600e+002 	1.1800e+002 	4.5000e+001 	3.1000e+001 	1.0000e+001 	6.0000e+000 	3.0000e+000 	
 Run  3         1.2710e+003 	7.6700e+002 	5.5200e+002 	2.2400e+002 	1.4600e+002 	7.6000e+001 	4.1000e+001 	1.5000e+001 	7.0000e+000 	4.0000e+000 	
 Run  4         1.5520e+003 	9.7200e+002 	5.9300e+002 	2.2700e+002 	1.5600e+002 	7.8000e+001 	3.8000e+001 	1.0000e+001 	8.0000e+000 	5.0000e+000 	
 Run  5         1.6530e+003 	5.9000e+002 	4.4500e+002 	2.2500e+002 	1.2600e+002 	7.3000e+001 	2.8000e+001 	1.4000e+001 	9.0000e+000 	5.0000e+000 	
 Run  6         1.3090e+003 	5.0400e+002 	3.5100e+002 	2.1200e+002 	1.4400e+002 	8.0000e+001 	3.5000e+001 	1.9000e+001 	1.2000e+001 	5.0000e+000 	
 Run  7         1.5760e+003 	7.1800e+002 	3.7200e+002 	1.9800e+002 	9.0000e+001 	6.1000e+001 	2.7000e+001 	1.3000e+001 	8.0000e+000 	5.0000e+000 	
 Run  8         1.2960e+003 	7.6900e+002 	4.2100e+002 	2.4500e+002 	1.3900e+002 	7.1000e+001 	2.3000e+001 	1.6000e+001 	9.0000e+000 	6.0000e+000 	
 Run  9         1.4630e+003 	8.8900e+002 	4.9000e+002 	2.9500e+002 	1.4200e+002 	7.2000e+001 	3.8000e+001 	2.2000e+001 	1.0000e+001 	6.0000e+000 	
 Run 10         1.2980e+003 	6.4000e+002 	3.6800e+002 	1.8100e+002 	1.3200e+002 	6.2000e+001 	3.9000e+001 	2.1000e+001 	1.1000e+001 	6.0000e+000 	
 Run 11         1.3090e+003 	6.3000e+002 	3.8100e+002 	2.3600e+002 	1.1500e+002 	4.9000e+001 	3.3000e+001 	1.5000e+001 	8.0000e+000 	6.0000e+000 	
 Run 12         1.3990e+003 	7.7900e+002 	3.5500e+002 	2.5200e+002 	1.5000e+002 	5.3000e+001 	3.6000e+001 	1.5000e+001 	1.1000e+001 	7.0000e+000 	
 Run 13         1.6680e+003 	9.3900e+002 	5.3700e+002 	2.5900e+002 	1.4400e+002 	6.5000e+001 	3.9000e+001 	1.5000e+001 	1.0000e+001 	8.0000e+000 	
 Run 14         1.4190e+003 	8.0500e+002 	3.0100e+002 	2.2700e+002 	1.1800e+002 	8.6000e+001 	4.4000e+001 	1.5000e+001 	1.2000e+001 	8.0000e+000 	
 Run 15         1.1670e+003 	4.5900e+002 	3.8500e+002 	1.9700e+002 	1.1200e+002 	7.9000e+001 	3.8000e+001 	1.9000e+001 	1.0000e+001 	9.0000e+000 	
 Run 16         1.7030e+003 	8.7600e+002 	5.1700e+002 	3.0100e+002 	1.7600e+002 	6.5000e+001 	4.0000e+001 	2.4000e+001 	1.6000e+001 	1.0000e+001 	
 Run 17         1.5110e+003 	8.0800e+002 	4.1000e+002 	2.4300e+002 	1.6600e+002 	1.1600e+002 	4.8000e+001 	1.9000e+001 	1.4000e+001 	1.2000e+001 	
 Run 18         1.4740e+003 	6.4700e+002 	3.9700e+002 	1.8000e+002 	1.5500e+002 	9.4000e+001 	5.1000e+001 	2.3000e+001 	1.6000e+001 	1.2000e+001 	
 Run 19         1.6720e+003 	7.9500e+002 	5.1400e+002 	2.8500e+002 	1.5700e+002 	7.5000e+001 	4.5000e+001 	2.6000e+001 	1.8000e+001 	1.3000e+001 	
 Run 20         1.4410e+003 	8.2200e+002 	4.1500e+002 	3.1300e+002 	1.6300e+002 	1.0300e+002 	5.4000e+001 	2.6000e+001 	2.0000e+001 	1.5000e+001 	
