GCO_5_10.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         2.0867e+001 	2.0011e+001 	1.7570e+001 	1.6007e+001 	1.3081e+001 	1.0875e+001 	8.7097e+000 	6.1437e+000 	5.8987e+000 	3.9171e+000 	
 Run  2         2.0698e+001 	1.9934e+001 	1.5389e+001 	1.5203e+001 	9.5302e+000 	9.5302e+000 	7.8528e+000 	6.4962e+000 	4.9759e+000 	4.2496e+000 	
 Run  3         2.0959e+001 	1.9658e+001 	1.7514e+001 	1.3529e+001 	1.2432e+001 	9.4504e+000 	7.9100e+000 	6.7077e+000 	5.2340e+000 	4.3281e+000 	
 Run  4         2.0929e+001 	2.0150e+001 	1.6144e+001 	1.5400e+001 	1.2490e+001 	1.0326e+001 	8.2188e+000 	8.2188e+000 	5.0700e+000 	5.0700e+000 	
 Run  5         2.0748e+001 	1.8451e+001 	1.8041e+001 	1.6876e+001 	1.2716e+001 	1.2324e+001 	9.6572e+000 	8.0087e+000 	6.9385e+000 	5.0706e+000 	
 Run  6         2.0590e+001 	1.9480e+001 	1.8118e+001 	1.6717e+001 	1.4891e+001 	1.1795e+001 	1.0678e+001 	1.0319e+001 	8.5530e+000 	5.1529e+000 	
 Run  7         2.0786e+001 	1.8630e+001 	1.6754e+001 	1.6378e+001 	1.4777e+001 	8.6249e+000 	8.6249e+000 	7.4274e+000 	6.4168e+000 	5.1716e+000 	
 Run  8         2.0851e+001 	1.9175e+001 	1.5005e+001 	1.5005e+001 	1.1221e+001 	1.0758e+001 	6.7405e+000 	6.7405e+000 	5.6906e+000 	5.3719e+000 	
 Run  9         2.1099e+001 	1.9800e+001 	1.7472e+001 	1.3968e+001 	1.2427e+001 	1.1351e+001 	8.9828e+000 	8.5290e+000 	6.5075e+000 	5.7293e+000 	
 Run 10         2.0180e+001 	1.9231e+001 	1.6321e+001 	1.2842e+001 	1.2842e+001 	9.5273e+000 	9.5273e+000 	7.8107e+000 	7.3141e+000 	5.7933e+000 	
 Run 11         2.0786e+001 	1.9491e+001 	1.7491e+001 	1.4226e+001 	1.2216e+001 	9.0346e+000 	8.4854e+000 	8.4854e+000 	6.4550e+000 	5.9863e+000 	
 Run 12         2.1107e+001 	2.0000e+001 	1.8432e+001 	1.3485e+001 	1.3485e+001 	1.0899e+001 	9.4147e+000 	6.8598e+000 	6.2579e+000 	6.1458e+000 	
 Run 13         1.9817e+001 	1.9815e+001 	1.8450e+001 	1.6507e+001 	1.3205e+001 	1.1957e+001 	9.4966e+000 	7.8927e+000 	6.9328e+000 	6.2182e+000 	
 Run 14         2.0123e+001 	2.0123e+001 	1.8251e+001 	1.8251e+001 	1.4550e+001 	1.2341e+001 	1.0983e+001 	8.0710e+000 	8.0403e+000 	6.4247e+000 	
 Run 15         2.0920e+001 	1.9598e+001 	1.8464e+001 	1.3233e+001 	1.2055e+001 	1.2055e+001 	1.0433e+001 	9.4614e+000 	7.9099e+000 	7.0743e+000 	
 Run 16         2.0789e+001 	1.8908e+001 	1.5861e+001 	1.4943e+001 	1.4197e+001 	1.1438e+001 	9.9421e+000 	8.9664e+000 	8.0512e+000 	7.4814e+000 	
 Run 17         2.1019e+001 	1.8786e+001 	1.6216e+001 	1.4777e+001 	1.1985e+001 	1.1570e+001 	1.0696e+001 	8.1663e+000 	8.1663e+000 	7.8088e+000 	
 Run 18         2.0976e+001 	1.9131e+001 	1.7724e+001 	1.5528e+001 	1.3029e+001 	1.2959e+001 	1.1561e+001 	1.0145e+001 	9.0602e+000 	8.3328e+000 	
 Run 19         2.0244e+001 	1.9621e+001 	1.7862e+001 	1.7862e+001 	1.5434e+001 	1.4058e+001 	1.3934e+001 	1.1357e+001 	8.7528e+000 	8.7528e+000 	
 Run 20         2.0649e+001 	2.0016e+001 	1.7956e+001 	1.6103e+001 	1.3592e+001 	1.3000e+001 	1.0471e+001 	1.0471e+001 	1.0166e+001 	9.4330e+000 	
