GCO_5_20.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         1.9377e+001 	1.7067e+001 	1.4235e+001 	1.2674e+001 	9.6746e+000 	7.7577e+000 	5.3600e+000 	4.1842e+000 	3.9228e+000 	3.3285e+000 	
 Run  2         1.8823e+001 	1.6090e+001 	1.3080e+001 	1.0554e+001 	9.0081e+000 	7.1830e+000 	6.1846e+000 	4.1708e+000 	4.0460e+000 	3.5679e+000 	
 Run  3         1.9098e+001 	1.6171e+001 	1.2653e+001 	1.2653e+001 	1.0533e+001 	8.2164e+000 	7.4598e+000 	4.7229e+000 	4.2298e+000 	3.7691e+000 	
 Run  4         1.9298e+001 	1.6487e+001 	1.4064e+001 	1.1358e+001 	9.5531e+000 	8.2135e+000 	6.0224e+000 	4.6776e+000 	4.3174e+000 	3.7986e+000 	
 Run  5         1.9192e+001 	1.6419e+001 	1.4405e+001 	1.2905e+001 	1.0787e+001 	8.6483e+000 	6.9493e+000 	5.0944e+000 	4.5846e+000 	3.8430e+000 	
 Run  6         1.9263e+001 	1.6258e+001 	1.4276e+001 	1.2159e+001 	9.1767e+000 	8.0392e+000 	6.6149e+000 	5.3102e+000 	4.1083e+000 	3.9025e+000 	
 Run  7         1.9670e+001 	1.5494e+001 	1.4145e+001 	1.1381e+001 	1.0357e+001 	8.5895e+000 	6.1832e+000 	5.0434e+000 	4.7674e+000 	4.0060e+000 	
 Run  8         1.9407e+001 	1.7067e+001 	1.5009e+001 	1.3356e+001 	1.0559e+001 	7.9261e+000 	6.6905e+000 	5.3699e+000 	4.5047e+000 	4.1551e+000 	
 Run  9         1.9322e+001 	1.7041e+001 	1.4429e+001 	1.2847e+001 	1.0135e+001 	7.1177e+000 	6.3325e+000 	5.4171e+000 	4.6036e+000 	4.2461e+000 	
 Run 10         1.9517e+001 	1.6234e+001 	1.4843e+001 	1.2735e+001 	1.0721e+001 	7.9223e+000 	6.8911e+000 	5.4101e+000 	4.2607e+000 	4.2607e+000 	
 Run 11         1.9076e+001 	1.6925e+001 	1.4282e+001 	1.2650e+001 	9.6464e+000 	7.9700e+000 	6.6106e+000 	5.8353e+000 	4.3345e+000 	4.3345e+000 	
 Run 12         1.8299e+001 	1.7471e+001 	1.4909e+001 	1.2535e+001 	9.9424e+000 	8.2958e+000 	7.0107e+000 	5.8590e+000 	4.6437e+000 	4.3356e+000 	
 Run 13         1.9930e+001 	1.6338e+001 	1.4786e+001 	1.2385e+001 	1.0160e+001 	8.4321e+000 	6.0970e+000 	5.9703e+000 	5.1556e+000 	4.3791e+000 	
 Run 14         1.9497e+001 	1.6391e+001 	1.4260e+001 	1.1539e+001 	1.0499e+001 	9.2669e+000 	7.5012e+000 	5.8532e+000 	4.9453e+000 	4.5709e+000 	
 Run 15         1.8537e+001 	1.7166e+001 	1.3372e+001 	1.1494e+001 	1.0422e+001 	8.3230e+000 	7.2063e+000 	5.4888e+000 	5.4888e+000 	4.8317e+000 	
 Run 16         1.9125e+001 	1.6415e+001 	1.4813e+001 	1.1927e+001 	1.1140e+001 	8.7488e+000 	7.4384e+000 	6.6584e+000 	5.5057e+000 	4.8414e+000 	
 Run 17         1.7917e+001 	1.5132e+001 	1.5058e+001 	1.2386e+001 	1.1253e+001 	9.6400e+000 	8.1165e+000 	6.2786e+000 	5.8776e+000 	5.2072e+000 	
 Run 18         1.9090e+001 	1.7619e+001 	1.5455e+001 	1.3432e+001 	1.2451e+001 	1.0169e+001 	8.1079e+000 	6.2256e+000 	5.5468e+000 	5.2622e+000 	
 Run 19         1.9051e+001 	1.6023e+001 	1.4170e+001 	1.3320e+001 	1.2176e+001 	1.0430e+001 	8.5420e+000 	7.2109e+000 	5.2990e+000 	5.2747e+000 	
 Run 20         1.9368e+001 	1.6376e+001 	1.4621e+001 	1.1510e+001 	1.0348e+001 	8.9762e+000 	6.9325e+000 	6.4655e+000 	5.5433e+000 	5.2791e+000 	
