GCO_1_20.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         1.5331e+003 	5.4285e+002 	3.2828e+002 	9.3506e+001 	9.3506e+001 	4.2751e+001 	2.0069e+001 	9.1477e+000 	5.4241e+000 	3.3953e+000 	
 Run  2         1.3631e+003 	7.4317e+002 	1.8697e+002 	1.4777e+002 	8.1955e+001 	3.2367e+001 	2.2618e+001 	9.4425e+000 	6.2953e+000 	5.0975e+000 	
 Run  3         1.4766e+003 	4.9000e+002 	4.0637e+002 	2.1819e+002 	1.0569e+002 	6.6493e+001 	2.2442e+001 	1.3730e+001 	8.6818e+000 	5.1347e+000 	
 Run  4         1.0027e+003 	3.6742e+002 	3.5578e+002 	2.6862e+002 	9.4625e+001 	3.6012e+001 	2.4077e+001 	9.9478e+000 	6.6942e+000 	5.4775e+000 	
 Run  5         1.4386e+003 	6.7062e+002 	3.7866e+002 	1.9112e+002 	8.7432e+001 	6.0163e+001 	2.3418e+001 	1.6023e+001 	9.5869e+000 	5.6936e+000 	
 Run  6         1.0830e+003 	4.9588e+002 	3.8895e+002 	2.1702e+002 	1.1410e+002 	6.3653e+001 	3.8803e+001 	1.8519e+001 	1.0059e+001 	6.8242e+000 	
 Run  7         1.2863e+003 	7.5842e+002 	3.8365e+002 	2.6363e+002 	1.7921e+002 	9.7905e+001 	3.9788e+001 	1.8186e+001 	1.3574e+001 	7.8312e+000 	
 Run  8         1.2052e+003 	5.4905e+002 	2.4950e+002 	1.7887e+002 	1.2786e+002 	6.1733e+001 	3.8844e+001 	2.3736e+001 	1.2244e+001 	8.6527e+000 	
 Run  9         1.4499e+003 	6.9109e+002 	3.9687e+002 	2.0852e+002 	1.1653e+002 	6.8449e+001 	2.8054e+001 	2.1357e+001 	1.1927e+001 	8.9239e+000 	
 Run 10         1.2649e+003 	6.3220e+002 	1.9915e+002 	1.0660e+002 	1.0660e+002 	7.1993e+001 	2.6745e+001 	1.1552e+001 	1.0884e+001 	8.9357e+000 	
 Run 11         1.6647e+003 	7.7793e+002 	3.5646e+002 	2.1491e+002 	1.0694e+002 	6.8368e+001 	3.9490e+001 	1.8827e+001 	1.4215e+001 	1.0735e+001 	
 Run 12         1.6913e+003 	6.8989e+002 	4.7473e+002 	2.1607e+002 	1.3324e+002 	8.9903e+001 	5.5765e+001 	2.4916e+001 	1.5746e+001 	1.1606e+001 	
 Run 13         1.4877e+003 	7.3363e+002 	4.0643e+002 	1.8695e+002 	1.2878e+002 	8.3820e+001 	3.8942e+001 	2.6117e+001 	1.8884e+001 	1.3553e+001 	
 Run 14         1.5722e+003 	6.5618e+002 	3.4663e+002 	3.4663e+002 	1.7812e+002 	1.0406e+002 	5.2707e+001 	2.9003e+001 	2.0348e+001 	1.4898e+001 	
 Run 15         1.5986e+003 	9.6611e+002 	4.8900e+002 	2.9692e+002 	1.3560e+002 	1.0698e+002 	4.3980e+001 	2.5116e+001 	2.1244e+001 	1.6144e+001 	
 Run 16         1.6023e+003 	7.5160e+002 	3.4868e+002 	2.0392e+002 	1.2933e+002 	6.6905e+001 	5.1280e+001 	3.2300e+001 	1.9872e+001 	1.8130e+001 	
 Run 17         1.2288e+003 	7.9708e+002 	5.4809e+002 	2.4338e+002 	2.1922e+002 	1.1235e+002 	5.0904e+001 	3.6441e+001 	2.3367e+001 	1.8356e+001 	
 Run 18         1.4171e+003 	8.5167e+002 	4.2594e+002 	2.8796e+002 	1.3847e+002 	7.1157e+001 	6.9221e+001 	3.8016e+001 	2.3845e+001 	1.9001e+001 	
 Run 19         1.9532e+003 	6.6369e+002 	4.4948e+002 	2.8975e+002 	1.7365e+002 	1.1066e+002 	5.8665e+001 	3.5245e+001 	2.2550e+001 	1.9248e+001 	
 Run 20         1.7466e+003 	7.6745e+002 	4.7541e+002 	2.5661e+002 	1.8357e+002 	8.3006e+001 	5.7539e+001 	3.5034e+001 	2.4491e+001 	1.9947e+001 	
