GCO_1_10.txt     0.1 MaxFEs      0.2 MaxFEs      0.3 MaxFEs      0.4 MaxFEs      0.5 MaxFEs      0.6 MaxFEs      0.7 MaxFEs      0.8 MaxFEs      0.9 MaxFEs      1.0 MaxFEs  
 Run  1         9.4004e+002 	4.7959e+002 	2.7109e+002 	1.4660e+002 	5.6273e+001 	5.6273e+001 	4.1121e+001 	3.2074e+001 	1.0122e+001 	3.2252e+000 	
 Run  2         7.7472e+002 	2.1080e+002 	2.1080e+002 	9.5317e+001 	9.5317e+001 	4.9009e+001 	1.6034e+001 	1.1000e+001 	5.9410e+000 	5.9410e+000 	
 Run  3         9.9023e+002 	3.5646e+002 	2.7198e+002 	1.5923e+002 	1.0235e+002 	6.1854e+001 	5.0269e+001 	2.7046e+001 	1.7779e+001 	5.9620e+000 	
 Run  4         1.1621e+003 	5.1032e+002 	1.1319e+002 	1.1319e+002 	8.2784e+001 	6.3996e+001 	3.3132e+001 	2.4166e+001 	1.0191e+001 	6.1158e+000 	
 Run  5         8.9818e+002 	4.0115e+002 	1.5427e+002 	1.4396e+002 	1.2828e+002 	1.0654e+002 	3.7321e+001 	3.4712e+001 	1.5059e+001 	6.8745e+000 	
 Run  6         1.2381e+003 	3.4722e+002 	3.4722e+002 	1.8626e+002 	1.7753e+002 	1.2160e+002 	8.4110e+001 	5.4676e+001 	4.1520e+001 	8.2207e+000 	
 Run  7         8.7026e+002 	3.3561e+002 	1.9195e+002 	1.4022e+002 	4.5100e+001 	3.1669e+001 	2.8696e+001 	1.4834e+001 	8.9685e+000 	8.9685e+000 	
 Run  8         6.5448e+002 	5.5186e+002 	3.0126e+002 	2.2090e+002 	1.1659e+002 	8.8097e+001 	4.2026e+001 	2.1847e+001 	1.4807e+001 	9.8463e+000 	
 Run  9         5.7867e+002 	2.5990e+002 	2.2587e+002 	9.9180e+001 	9.1750e+001 	5.7992e+001 	5.1025e+001 	2.6025e+001 	9.8775e+000 	9.8775e+000 	
 Run 10         8.2871e+002 	2.7791e+002 	2.0986e+002 	1.6764e+002 	8.4897e+001 	2.9453e+001 	2.9453e+001 	1.1981e+001 	1.1981e+001 	1.0059e+001 	
 Run 11         5.0116e+002 	1.0482e+002 	1.0482e+002 	1.0482e+002 	1.0482e+002 	5.4498e+001 	2.5074e+001 	2.0806e+001 	1.5882e+001 	1.0863e+001 	
 Run 12         1.2171e+003 	3.7011e+002 	2.7579e+002 	1.9408e+002 	9.4095e+001 	6.1902e+001 	2.2829e+001 	2.1007e+001 	1.6334e+001 	1.1004e+001 	
 Run 13         1.3011e+003 	3.9188e+002 	3.4254e+002 	3.0004e+002 	1.5553e+002 	1.1436e+002 	7.8248e+001 	3.3246e+001 	1.4097e+001 	1.1699e+001 	
 Run 14         9.3787e+002 	3.7135e+002 	2.8682e+002 	1.5857e+002 	1.0082e+002 	8.9758e+001 	4.1474e+001 	2.9132e+001 	1.8096e+001 	1.1962e+001 	
 Run 15         6.9796e+002 	3.0290e+002 	2.1736e+002 	2.1736e+002 	8.8064e+001 	7.4087e+001 	2.7477e+001 	2.4579e+001 	1.2722e+001 	1.2460e+001 	
 Run 16         1.0107e+003 	4.3834e+002 	3.1545e+002 	1.8771e+002 	1.1507e+002 	4.6106e+001 	3.6083e+001 	3.6083e+001 	3.0713e+001 	1.7600e+001 	
 Run 17         7.5151e+002 	4.9133e+002 	3.5953e+002 	2.0729e+002 	1.5067e+002 	9.3699e+001 	4.0577e+001 	2.0057e+001 	2.0057e+001 	1.7709e+001 	
 Run 18         1.1674e+003 	4.4850e+002 	2.2286e+002 	1.8998e+002 	1.4138e+002 	5.8467e+001 	5.7755e+001 	3.0622e+001 	2.5173e+001 	1.8300e+001 	
 Run 19         8.1515e+002 	3.1770e+002 	1.9517e+002 	1.8511e+002 	1.0254e+002 	8.3638e+001 	2.8575e+001 	2.8575e+001 	2.7600e+001 	1.9360e+001 	
 Run 20         1.0985e+003 	4.1040e+002 	1.7576e+002 	1.7576e+002 	9.2255e+001 	6.3428e+001 	5.2467e+001 	2.9839e+001 	2.7500e+001 	2.1722e+001 	
